Customer ID,recency,frequency,monetary,avg_order_value,is_high_value,churned,rolling_7d,rolling_30d,total_days,unique_months,unique_products,avg_basket_size,purchase_rate,days_as_customer,cluster,segment
13584,129,2,250.05,125.025,0,0,125.025,125.025,177,2,55,5.52542372881356,0.0112359550561797,307,3,New Customers
13585,161,3,684.54,228.18,0,1,228.18,228.18,207,3,29,35.53846153846154,0.0144230769230769,369,4,At Risk
13586,172,1,131.53,131.53,0,1,131.53,131.53,0,1,20,1.8571428571428568,1.0,172,4,At Risk
13587,80,3,961.1,320.3666666666667,0,0,480.55,480.55,214,2,20,22.0,0.013953488372093,294,3,New Customers
13589,80,4,741.09,185.2725,0,0,185.2725,185.2725,284,4,29,5.774193548387097,0.0140350877192982,364,3,New Customers
13590,6,12,4367.67,363.9725,1,0,425.5557142857143,397.0609090909091,362,8,225,10.613003095975232,0.0330578512396694,369,1,Loyal
13591,67,4,976.81,244.2025,0,0,244.2025,244.2025,289,4,42,8.488372093023257,0.0137931034482758,356,3,New Customers
13593,18,9,3486.61,387.4011111111111,1,0,429.40857142857146,435.82625,259,7,174,5.173758865248227,0.0346153846153846,278,3,New Customers
13594,116,1,136.35000000000002,136.35000000000002,0,0,136.35000000000002,136.35000000000002,0,1,7,5.285714285714286,1.0,116,3,New Customers
13595,147,3,818.22,272.74,0,1,272.74,272.74,129,3,114,2.3223684210526314,0.023076923076923,277,4,At Risk
13597,31,2,396.71,198.355,0,1,198.355,198.355,2,1,17,13.588235294117649,0.6666666666666666,34,3,New Customers
13598,126,4,609.42,152.355,0,0,203.14,203.14,156,3,46,5.813559322033898,0.0254777070063694,282,3,New Customers
13599,26,12,4661.12,388.4266666666667,1,0,574.2385714285714,582.64,343,7,100,20.23972602739726,0.0348837209302325,369,1,Loyal
13600,265,1,298.9,298.9,0,0,298.9,298.9,0,1,22,12.5,1.0,265,4,At Risk
13601,23,2,491.82,245.91,0,0,245.91000000000005,245.91000000000005,154,2,77,4.416666666666667,0.0129032258064516,177,3,New Customers
13602,12,3,596.28,198.76,0,0,198.76,198.76,179,3,29,7.742857142857143,0.0166666666666666,191,3,New Customers
13604,289,1,717.62,717.62,0,1,717.62,717.62,0,1,21,11.523809523809524,1.0,289,4,At Risk
13605,18,2,522.67,261.335,0,1,261.33500000000004,261.33500000000004,184,2,50,8.018867924528301,0.0108108108108108,202,3,New Customers
13607,33,1,400.3,400.3,0,0,400.3,400.3,0,1,24,7.416666666666667,1.0,33,3,New Customers
13608,171,1,236.2,236.2,0,1,236.2,236.2,0,1,31,3.138888888888889,1.0,171,4,At Risk
13609,224,1,167.35,167.35,0,1,167.35,167.35,0,1,7,2.7142857142857144,1.0,224,4,At Risk
13610,18,7,1044.0,149.14285714285714,0,0,149.14285714285714,149.14285714285714,316,6,157,2.068421052631579,0.0220820189274447,334,3,New Customers
13611,5,7,2147.73,306.81857142857143,1,0,306.81857142857143,306.81857142857143,362,6,122,7.974193548387097,0.0192837465564738,368,3,New Customers
13612,263,1,818.29,818.29,0,1,818.29,818.29,0,1,50,8.88,1.0,263,4,At Risk
13613,83,5,1039.85,207.97000000000003,0,1,346.6166666666666,346.6166666666666,207,3,50,7.5423728813559325,0.0240384615384615,291,3,New Customers
13614,24,2,748.73,374.365,0,0,374.365,374.365,157,2,67,3.6857142857142855,0.0126582278481012,182,3,New Customers
13615,30,7,5854.84,836.4057142857143,1,0,836.4057142857143,836.4057142857143,280,6,244,7.909883720930233,0.0249110320284697,311,3,New Customers
13616,199,2,288.1,144.05,0,1,144.05,144.05,122,2,31,4.72972972972973,0.016260162601626,322,4,At Risk
13617,39,5,734.57,146.91400000000002,0,0,146.914,146.914,86,3,31,4.650793650793651,0.057471264367816,126,3,New Customers
13619,175,2,231.69,115.845,0,1,115.845,115.845,129,2,39,1.7142857142857142,0.0153846153846153,305,4,At Risk
13620,159,1,112.34,112.34,0,1,112.34,112.34,0,1,5,14.8,1.0,159,4,At Risk
13622,327,1,658.95,658.95,0,1,658.95,658.95,0,1,32,11.84375,1.0,327,4,At Risk
13623,11,5,1818.71,363.742,1,0,363.742,363.742,356,5,152,3.454976303317536,0.0140056022408963,368,3,New Customers
13624,19,1,462.08,462.08,0,1,462.08,462.08,0,1,22,37.27272727272727,1.0,19,3,New Customers
13625,227,1,301.26,301.26,0,1,301.26,301.26,0,1,21,6.857142857142857,1.0,227,4,At Risk
13626,10,1,449.81,449.81,0,0,449.81,449.81,0,1,25,7.56,1.0,10,3,New Customers
13627,119,2,607.43,303.715,0,0,303.71500000000003,303.71500000000003,152,2,37,9.81081081081081,0.0130718954248366,271,3,New Customers
13628,307,1,310.14,310.14,0,1,310.14,310.14,0,1,16,6.625,1.0,307,4,At Risk
13629,45,8,5578.5,697.3125,1,0,702.6428571428571,697.3125,252,7,7,119.64285714285714,0.0316205533596837,297,3,New Customers
13632,25,3,1526.88,508.96,0,0,508.96,508.96,217,3,63,8.026666666666667,0.0137614678899082,242,3,New Customers
13634,5,11,3498.31,318.0281818181818,1,0,400.1771428571428,349.831,323,6,153,5.312977099236641,0.0339506172839506,329,1,Loyal
13635,74,3,1928.13,642.71,1,0,642.71,642.71,296,2,89,12.07,0.0101010101010101,370,3,New Customers
13639,68,1,312.93,312.93,0,0,312.93,312.93,0,1,19,10.36842105263158,1.0,68,3,New Customers
13640,242,1,405.0,405.0,0,1,405.0,405.0,0,1,4,27.0,1.0,242,4,At Risk
13641,272,5,1016.47,203.294,0,1,254.1175,254.1175,93,2,41,24.954545454545453,0.0531914893617021,365,4,At Risk
13642,63,3,159.92,53.306666666666665,0,0,159.92,159.92,0,1,41,1.6666666666666667,3.0,63,3,New Customers
13643,13,7,1637.33,233.9042857142857,0,0,233.9042857142857,233.9042857142857,349,6,57,8.5,0.02,362,3,New Customers
13646,30,2,326.25,163.125,0,1,326.25,326.25,0,1,58,1.362068965517241,2.0,30,3,New Customers
13647,125,4,1393.56,348.39,0,0,464.52,464.52,108,3,50,14.885245901639344,0.036697247706422,234,3,New Customers
13648,31,8,1764.02,220.5025,1,1,252.00285714285715,252.00285714285715,337,6,95,9.056603773584904,0.0236686390532544,369,3,New Customers
13649,28,4,1134.48,283.62,0,0,283.62,283.62,129,4,82,7.465909090909091,0.0307692307692307,158,3,New Customers
13650,5,4,1451.66,362.915,0,0,362.915,362.915,308,4,62,10.842105263157896,0.0129449838187702,314,3,New Customers
13651,13,1,132.65,132.65,0,0,132.65,132.65,0,1,8,3.625,1.0,13,3,New Customers
13652,59,2,1166.97,583.485,0,0,583.485,583.485,223,2,77,11.282051282051285,0.0089285714285714,283,3,New Customers
13653,119,1,152.2,152.2,0,1,152.2,152.2,0,1,9,8.0,1.0,119,3,New Customers
13654,11,5,3600.67,720.134,1,0,720.134,720.134,357,5,133,15.828220858895705,0.0139664804469273,368,3,New Customers
13655,6,4,1347.54,336.885,0,0,336.885,336.885,216,3,55,9.841269841269842,0.0184331797235023,223,3,New Customers
13656,130,2,699.2,349.6,0,0,349.6,349.6,95,2,38,9.789473684210526,0.0208333333333333,226,3,New Customers
13658,14,4,3386.33,846.5825,1,0,846.5825,846.5825,289,4,92,8.930232558139535,0.0137931034482758,303,3,New Customers
13659,47,10,3321.68,332.168,1,0,326.97285714285715,369.0755555555555,244,8,137,9.619883040935672,0.0408163265306122,292,1,Loyal
13660,31,1,314.59,314.59,0,1,314.59,314.59,0,1,39,3.341463414634146,1.0,31,3,New Customers
13661,234,1,325.24,325.24,0,1,325.24,325.24,0,1,17,6.941176470588236,1.0,234,4,At Risk
13662,16,8,1352.35,169.04375,0,0,338.0875,338.0875,272,4,77,7.571428571428571,0.0293040293040293,289,3,New Customers
13663,11,4,1858.04,464.51,1,0,464.51,464.51,266,3,75,9.325581395348838,0.0149812734082397,278,3,New Customers
13665,17,3,1711.66,570.5533333333334,1,1,570.5533333333333,570.5533333333333,117,3,97,15.58490566037736,0.0254237288135593,135,3,New Customers
13666,51,2,43.25,21.625,0,0,21.625,21.625,315,2,7,1.8571428571428568,0.0063291139240506,366,3,New Customers
13668,14,14,6726.35,480.4535714285715,1,0,591.7971428571428,480.4535714285715,344,9,192,7.97,0.0405797101449275,359,1,Loyal
13669,38,1,195.0,195.0,0,0,195.0,195.0,0,1,5,31.2,1.0,38,3,New Customers
13671,25,1,194.95,194.95,0,1,194.95,194.95,0,1,61,1.4078947368421053,1.0,25,3,New Customers
13672,361,1,233.53,233.53,0,0,233.53,233.53,0,1,12,6.75,1.0,361,4,At Risk
13674,63,1,240.68,240.68,0,1,240.68,240.68,0,1,14,7.285714285714286,1.0,63,3,New Customers
13676,170,2,243.9,121.95,0,1,121.95000000000002,121.95000000000002,80,2,13,8.0,0.0246913580246913,250,4,At Risk
13677,35,2,556.1899999999999,278.095,0,1,278.095,278.095,115,2,98,2.037383177570093,0.0172413793103448,151,3,New Customers
13679,124,3,281.26,93.75333333333332,0,1,93.75333333333332,93.75333333333332,241,3,44,2.04,0.012396694214876,366,3,New Customers
13680,102,8,7713.25,964.15625,1,0,1013.1471428571429,964.15625,263,6,244,7.256017505470459,0.0303030303030303,366,3,New Customers
13683,89,1,258.6,258.6,0,1,258.6,258.6,0,1,10,18.0,1.0,89,3,New Customers
13684,21,3,529.75,176.58333333333334,0,0,176.58333333333334,176.58333333333334,230,3,58,2.481012658227848,0.0129870129870129,252,3,New Customers
13686,11,2,337.04,168.52,0,0,168.52,168.52,21,1,23,11.846153846153848,0.0909090909090909,32,3,New Customers
13687,69,1,11880.84,11880.84,1,1,11880.84,11880.84,0,1,45,1937.0444444444445,1.0,69,3,New Customers
13688,266,1,375.5,375.5,0,1,375.5,375.5,0,1,5,26.0,1.0,266,4,At Risk
13689,75,1,349.5,349.5,0,0,349.5,349.5,0,1,3,70.0,1.0,75,3,New Customers
13691,27,1,212.78,212.78,0,1,212.78,212.78,0,1,54,2.685185185185185,1.0,27,3,New Customers
13692,40,2,1626.08,813.04,0,0,813.04,813.04,11,1,43,20.348837209302324,0.1666666666666666,51,3,New Customers
13693,5,9,2011.82,223.5355555555556,1,1,236.95285714285717,223.5355555555556,358,5,78,8.30188679245283,0.0250696378830083,363,3,New Customers
13694,4,94,132285.31,1407.2905319148936,1,0,2536.842857142857,2312.547,361,12,654,131.77258566978193,0.2596685082872928,366,2,VIP
13695,208,1,266.6,266.6,0,0,266.6,266.6,0,1,6,31.33333333333333,1.0,208,4,At Risk
13696,53,3,2020.4,673.4666666666667,1,1,673.4666666666667,673.4666666666667,244,3,24,23.0,0.0122448979591836,297,3,New Customers
13698,227,2,465.53,232.765,0,1,232.765,232.765,85,2,31,5.775,0.0232558139534883,313,4,At Risk
13699,181,1,455.57,455.57,0,0,455.57,455.57,0,1,23,6.652173913043479,1.0,181,4,At Risk
13700,48,3,348.34,116.11333333333332,0,0,116.11333333333334,116.11333333333334,253,2,41,10.978260869565217,0.0118110236220472,301,3,New Customers
13701,77,1,161.0,161.0,0,1,161.0,161.0,0,1,9,8.88888888888889,1.0,77,3,New Customers
13702,76,1,135.18,135.18,0,1,135.18,135.18,0,1,5,14.8,1.0,76,3,New Customers
13703,46,1,326.06,326.06,0,0,326.06,326.06,0,1,35,3.2777777777777777,1.0,46,3,New Customers
13705,4,5,1641.61,328.322,0,0,328.322,328.322,250,5,43,11.348484848484848,0.0199203187250996,255,3,New Customers
13706,258,1,300.38,300.38,0,0,300.38,300.38,0,1,18,6.222222222222222,1.0,258,4,At Risk
13707,61,3,2559.45,853.15,1,0,1279.725,1279.725,106,2,102,17.373831775700936,0.02803738317757,167,3,New Customers
13709,77,5,1263.7,252.74,0,0,315.925,315.925,251,4,64,8.527777777777779,0.0198412698412698,328,3,New Customers
13710,54,2,329.04,164.52,0,0,164.51999999999998,164.51999999999998,188,2,7,22.857142857142858,0.0105820105820105,243,3,New Customers
13711,37,7,1540.2,220.02857142857144,0,0,220.02857142857144,220.02857142857144,317,5,71,8.594936708860759,0.0220125786163522,355,3,New Customers
13712,241,1,537.58,537.58,0,0,537.58,537.58,0,1,23,33.73913043478261,1.0,241,4,At Risk
13713,39,3,743.26,247.75333333333333,0,1,247.75333333333333,247.75333333333333,174,3,70,3.4878048780487805,0.0171428571428571,214,3,New Customers
13714,96,1,161.35,161.35,0,1,161.35,161.35,0,1,30,1.6666666666666667,1.0,96,3,New Customers
13715,4,13,7676.6,590.5076923076923,1,0,654.8885714285715,590.5076923076923,265,9,233,10.085585585585584,0.0488721804511278,269,1,Loyal
13717,88,2,318.29,159.145,0,0,159.14499999999998,159.14499999999998,28,2,21,8.409090909090908,0.0689655172413793,117,3,New Customers
13719,24,6,1773.57,295.595,1,0,295.595,295.595,177,5,149,5.183246073298429,0.0337078651685393,202,3,New Customers
13721,26,1,217.4,217.4,0,0,217.4,217.4,0,1,14,14.0,1.0,26,3,New Customers
13722,51,7,3260.0,465.7142857142857,1,0,815.0,815.0,225,4,84,15.942307692307692,0.0309734513274336,277,3,New Customers
13723,23,5,1009.35,201.87,0,0,252.3375,252.3375,219,4,46,11.056603773584904,0.0227272727272727,242,3,New Customers
13724,268,1,213.01,213.01,0,1,213.01,213.01,0,1,39,3.095238095238096,1.0,268,4,At Risk
13727,242,6,746.57,124.42833333333334,0,0,186.6425,186.6425,118,4,55,3.25,0.0504201680672268,361,4,At Risk
13728,18,10,1839.03,183.903,1,0,187.8842857142857,183.903,342,10,56,8.029702970297029,0.0291545189504373,361,1,Loyal
13729,66,3,724.73,241.57666666666668,0,1,241.57666666666668,241.57666666666668,248,2,36,10.743589743589745,0.0120481927710843,315,3,New Customers
13733,41,2,487.03,243.515,0,1,243.515,243.515,324,2,28,11.551724137931034,0.0061538461538461,366,3,New Customers
13734,139,4,6701.640000000001,1675.4100000000003,1,1,2233.880000000001,2233.880000000001,94,2,24,10.821428571428571,0.0421052631578947,234,3,New Customers
13735,7,9,6927.9800000000005,769.7755555555556,1,0,919.23,865.9975000000001,350,7,272,6.582608695652174,0.0256410256410256,357,1,Loyal
13736,56,5,2034.31,406.862,1,0,508.5775,508.5775,307,4,225,2.8825136612021858,0.0162337662337662,364,3,New Customers
13738,27,1,440.93,440.93,0,1,440.93,440.93,0,1,88,2.608695652173913,1.0,27,3,New Customers
13739,158,1,75.3,75.3,0,0,75.3,75.3,0,1,3,7.333333333333333,1.0,158,4,At Risk
13740,46,4,1247.02,311.755,0,0,311.755,311.755,322,4,62,7.861111111111111,0.0123839009287925,368,3,New Customers
13745,177,1,477.32,477.32,0,0,477.32,477.32,0,1,31,20.967741935483872,1.0,177,4,At Risk
13746,44,1,176.69,176.69,0,1,176.69,176.69,0,1,9,9.22222222222222,1.0,44,3,New Customers
13747,4,2,249.4,124.7,0,1,124.7,124.7,51,2,4,11.333333333333334,0.0384615384615384,56,3,New Customers
13748,5,5,1524.1,304.82,0,0,304.82,304.82,364,3,22,23.40625,0.0136986301369863,369,3,New Customers
13750,11,6,1954.92,325.82,1,0,325.82,325.82,236,5,34,16.745098039215687,0.0253164556962025,248,3,New Customers
13752,158,1,404.4500000000001,404.4500000000001,0,0,404.4500000000001,404.4500000000001,0,1,19,6.894736842105263,1.0,158,4,At Risk
13753,229,3,1353.31,451.1033333333333,0,0,451.1033333333333,451.1033333333333,138,3,37,20.844444444444445,0.0215827338129496,367,4,At Risk
13754,68,1,164.45,164.45,0,0,164.45,164.45,0,1,9,11.22222222222222,1.0,68,3,New Customers
13756,16,9,3485.1800000000003,387.2422222222223,1,0,439.4342857142857,387.2422222222223,338,8,103,9.632352941176473,0.0265486725663716,355,3,New Customers
13757,305,1,195.55,195.55,0,1,195.55,195.55,0,1,8,6.75,1.0,305,4,At Risk
13758,4,9,6232.4800000000005,692.4977777777779,1,0,623.6485714285715,692.4977777777777,365,6,145,15.331683168316832,0.0245901639344262,370,1,Loyal
13760,35,3,1076.85,358.95,0,0,358.95,358.95,189,3,53,6.870967741935484,0.0157894736842105,224,3,New Customers
13761,133,4,881.52,220.38,0,0,293.84,293.84,154,3,50,8.403846153846153,0.0258064516129032,287,3,New Customers
13762,224,4,2165.76,541.44,1,0,541.44,541.44,105,3,21,83.42857142857143,0.0377358490566037,329,4,At Risk
13763,48,2,3502.48,1751.24,1,0,1751.24,1751.24,17,2,35,71.31428571428572,0.1111111111111111,66,3,New Customers
13764,200,3,1431.5,477.1666666666667,0,0,715.75,715.75,73,2,141,6.946428571428571,0.0405405405405405,273,4,At Risk
13765,284,1,352.821,352.821,0,1,352.821,352.821,0,1,17,17.470588235294116,1.0,284,4,At Risk
13766,126,1,190.35,190.35,0,1,190.35,190.35,0,1,16,8.058823529411764,1.0,126,3,New Customers
13767,3,38,18344.57,482.7518421052632,1,0,762.7085714285714,611.4856666666667,366,11,101,18.483796296296298,0.103542234332425,369,1,Loyal
13768,357,2,875.97,437.985,0,1,437.985,437.985,4,1,30,11.303030303030305,0.4,361,4,At Risk
13769,42,10,2681.61,268.161,1,0,308.9642857142857,297.9566666666667,312,7,80,9.207142857142856,0.0319488817891373,354,1,Loyal
13770,53,4,785.37,196.3425,0,1,196.3425,196.3425,308,4,48,9.75,0.0129449838187702,361,3,New Customers
13771,164,5,3094.37,618.874,1,0,773.5925,773.5925,119,3,85,17.144329896907216,0.0416666666666666,283,4,At Risk
13772,31,5,1982.09,396.418,1,0,495.5225,495.5225,253,4,290,2.28643216080402,0.0196850393700787,285,3,New Customers
13773,27,2,301.54,150.77,0,1,150.77,150.77,263,2,19,9.157894736842104,0.0075757575757575,290,3,New Customers
13775,221,1,1049.66,1049.66,0,1,1049.66,1049.66,0,1,63,7.222222222222222,1.0,221,4,At Risk
13776,59,2,623.98,311.99,0,1,623.98,623.98,0,1,1,1.0,2.0,59,3,New Customers
13777,4,35,36831.42,1052.3262857142856,1,0,3664.171428571429,1601.3660869565217,364,11,36,75.50666666666666,0.0958904109589041,369,0,Champions
13778,122,3,945.79,315.2633333333333,0,0,315.2633333333333,315.2633333333333,74,3,27,12.6,0.04,196,3,New Customers
13779,146,1,161.13,161.13,0,1,161.13,161.13,0,1,27,1.962962962962963,1.0,146,4,At Risk
13780,38,1,375.81,375.81,0,0,375.81,375.81,0,1,35,3.7906976744186047,1.0,38,3,New Customers
13781,223,2,650.99,325.495,0,0,325.495,325.495,128,2,39,6.75,0.0155038759689922,352,4,At Risk
13782,84,7,881.72,125.96,0,0,125.96,125.96,279,7,106,2.1550387596899223,0.025,364,3,New Customers
13783,119,4,1542.09,385.5225,0,1,385.5225,385.5225,185,4,4,343.7,0.021505376344086,304,3,New Customers
13784,66,3,447.44,149.14666666666668,0,0,149.14666666666668,149.14666666666668,15,2,9,27.83333333333333,0.1875,81,3,New Customers
13785,60,4,542.49,135.6225,0,1,180.83,180.83,31,2,26,5.033333333333333,0.125,91,3,New Customers
13786,14,5,2898.14,579.6279999999999,1,0,579.6279999999999,579.6279999999999,352,4,79,12.545454545454543,0.0141643059490084,367,3,New Customers
13787,89,4,913.46,228.365,0,0,228.365,228.365,236,4,50,12.018181818181818,0.0168776371308016,326,3,New Customers
13788,136,1,3.75,3.75,0,1,3.75,3.75,0,1,1,1.0,1.0,136,3,New Customers
13789,19,1,239.46,239.46,0,1,239.46,239.46,0,1,18,14.333333333333334,1.0,19,3,New Customers
13792,53,1,188.4,188.4,0,0,188.4,188.4,0,1,10,6.4,1.0,53,3,New Customers
13793,278,1,96.0,96.0,0,1,96.0,96.0,0,1,7,7.428571428571429,1.0,278,4,At Risk
13794,177,1,126.03,126.03,0,1,126.03,126.03,0,1,9,7.0,1.0,177,4,At Risk
13795,19,4,836.3,209.075,0,1,209.075,209.075,249,4,23,43.10344827586207,0.016,268,3,New Customers
13796,130,1,289.7,289.7,0,1,289.7,289.7,0,1,22,9.909090909090908,1.0,130,3,New Customers
13797,67,3,1179.45,393.15,0,1,393.15,393.15,210,3,71,7.346153846153846,0.0142180094786729,278,3,New Customers
13798,3,54,39091.02,723.9077777777777,1,0,790.3057142857143,958.8396666666666,359,12,121,65.66577540106952,0.15,362,0,Champions
13799,75,7,2114.71,302.1014285714286,1,0,302.1014285714286,302.1014285714286,199,6,44,16.970149253731343,0.035,275,3,New Customers
13800,61,2,1121.24,560.62,0,0,560.62,560.62,306,2,40,14.0,0.006514657980456,368,3,New Customers
13802,5,16,21659.69,1353.730625,1,0,1747.217142857143,1443.9793333333332,287,10,197,29.78608247422681,0.0555555555555555,293,1,Loyal
13803,62,2,1061.84,530.92,0,0,530.9200000000001,530.9200000000001,187,2,58,11.63934426229508,0.0106382978723404,250,3,New Customers
13804,66,2,572.73,286.365,0,0,286.365,286.365,1,1,32,10.46875,1.0,67,3,New Customers
13807,205,2,309.6,154.8,0,0,154.8,154.8,161,2,17,4.444444444444445,0.0123456790123456,366,4,At Risk
13809,26,2,524.65,262.325,0,0,262.325,262.325,65,2,13,19.384615384615383,0.0303030303030303,91,3,New Customers
13813,159,4,1398.61,349.65250000000003,0,0,349.65250000000003,349.65250000000003,205,4,50,10.0,0.0194174757281553,365,4,At Risk
13814,158,1,678.2,678.2,0,0,678.2,678.2,0,1,22,15.909090909090908,1.0,158,4,At Risk
13815,37,4,3448.38,862.095,1,0,862.095,862.095,259,4,124,15.672222222222222,0.0153846153846153,296,3,New Customers
13818,60,1,61.28,61.28,0,1,61.28,61.28,0,1,5,12.0,1.0,60,3,New Customers
13819,300,3,1502.0,500.6666666666667,0,0,500.6666666666667,500.6666666666667,68,2,34,18.46153846153846,0.0434782608695652,369,4,At Risk
13820,49,3,660.65,220.21666666666667,0,1,220.2166666666667,220.2166666666667,262,3,68,3.188888888888889,0.0114068441064638,311,3,New Customers
13821,24,4,1025.09,256.2725,0,0,256.2725,256.2725,310,2,132,2.2,0.0128617363344051,335,3,New Customers
13823,11,5,2445.79,489.158,1,0,489.158,489.158,343,5,91,9.146341463414634,0.0145348837209302,355,3,New Customers
13824,10,7,1615.82,230.83142857142855,0,0,230.83142857142855,230.83142857142855,258,7,34,12.48148148148148,0.027027027027027,268,3,New Customers
13825,252,2,255.59,127.795,0,1,127.79500000000002,127.79500000000002,108,2,38,4.55,0.018348623853211,361,4,At Risk
13829,52,1,102.0,102.0,0,1,102.0,102.0,0,1,1,12.0,1.0,52,3,New Customers
13830,212,1,156.85000000000002,156.85000000000002,0,1,156.85000000000002,156.85000000000002,0,1,11,4.2727272727272725,1.0,212,4,At Risk
13831,53,12,4412.59,367.71583333333336,1,0,340.1528571428571,367.71583333333336,307,7,78,14.882882882882884,0.0389610389610389,360,1,Loyal
13832,53,1,561.49,561.49,0,0,561.49,561.49,0,1,51,7.296296296296297,1.0,53,3,New Customers
13833,35,1,316.56,316.56,0,0,316.56,316.56,0,1,16,7.875,1.0,35,3,New Customers
13834,207,2,324.19,162.095,0,1,162.095,162.095,92,2,15,13.8125,0.021505376344086,300,4,At Risk
13835,150,3,260.7,86.89999999999999,0,0,86.89999999999999,86.89999999999999,126,2,15,4.875,0.0236220472440944,277,4,At Risk
13836,30,2,620.37,310.185,0,1,310.185,310.185,15,2,29,8.806451612903226,0.125,45,3,New Customers
13838,56,6,1036.25,172.70833333333334,0,0,345.4166666666667,345.4166666666667,153,2,205,1.8211382113821135,0.0389610389610389,210,3,New Customers
13839,117,1,139.95000000000002,139.95000000000002,0,1,139.95000000000002,139.95000000000002,0,1,7,3.571428571428572,1.0,117,3,New Customers
13840,47,1,651.4,651.4,0,1,651.4,651.4,0,1,40,8.95,1.0,47,3,New Customers
13842,46,9,1933.72,214.85777777777776,1,0,276.2457142857143,276.2457142857143,245,6,105,7.348837209302325,0.0365853658536585,292,3,New Customers
13843,12,1,319.75,319.75,0,1,319.75,319.75,0,1,18,8.055555555555555,1.0,12,3,New Customers
13846,31,1,442.73,442.73,0,0,442.73,442.73,0,1,26,12.192307692307692,1.0,31,3,New Customers
13847,350,1,310.72,310.72,0,1,310.72,310.72,0,1,19,5.052631578947368,1.0,350,4,At Risk
13848,37,5,1760.0,352.0,1,0,352.0,352.0,323,5,1,1100.0,0.015432098765432,361,3,New Customers
13849,28,3,1931.35,643.7833333333333,1,0,643.7833333333333,643.7833333333333,227,3,108,7.285714285714286,0.0131578947368421,255,3,New Customers
13851,10,5,1955.0,391.0,1,0,488.75,488.75,299,3,45,13.898305084745765,0.0166666666666666,310,3,New Customers
13852,242,1,187.35,187.35,0,1,187.35,187.35,0,1,11,7.727272727272727,1.0,242,4,At Risk
13854,11,14,3835.04,273.93142857142857,1,0,292.79571428571427,295.00307692307695,320,9,35,19.794117647058822,0.043613707165109,331,1,Loyal
13855,132,4,1310.34,327.58500000000004,0,1,327.585,327.585,230,3,64,7.876712328767123,0.0173160173160173,362,3,New Customers
13856,94,8,753.53,94.19125,0,0,92.27857142857142,94.19125,156,6,27,15.275,0.0509554140127388,250,3,New Customers
13857,24,6,1001.01,166.835,0,1,200.202,200.202,177,5,99,6.109375,0.0337078651685393,202,3,New Customers
13859,160,1,314.7,314.7,0,0,314.7,314.7,0,1,8,4.75,1.0,160,4,At Risk
13861,60,2,273.26,136.63,0,1,136.63,136.63,101,2,21,10.714285714285714,0.0196078431372549,161,3,New Customers
13862,20,1,346.73,346.73,0,0,346.73,346.73,0,1,21,11.38095238095238,1.0,20,3,New Customers
13863,96,3,933.77,311.25666666666666,0,0,311.25666666666666,311.25666666666666,127,3,43,6.58,0.0234375,224,3,New Customers
13864,17,1,662.4000000000001,662.4000000000001,0,1,662.4000000000001,662.4000000000001,0,1,1,192.0,1.0,17,3,New Customers
13869,12,6,5006.62,834.4366666666666,1,0,834.4366666666668,834.4366666666668,309,6,359,4.768535262206148,0.0193548387096774,322,3,New Customers
13870,18,7,2941.14,420.1628571428572,1,0,490.19,490.19,282,6,86,16.857142857142858,0.0247349823321554,300,3,New Customers
13871,59,4,1482.6,370.65,0,0,370.65,370.65,290,4,48,10.545454545454543,0.0137457044673539,350,3,New Customers
13872,158,3,919.57,306.52333333333337,0,1,306.5233333333333,306.5233333333333,198,3,51,5.947368421052632,0.0150753768844221,357,4,At Risk
13873,14,5,649.32,129.864,0,0,129.864,129.864,262,4,36,8.972972972972974,0.0190114068441064,277,3,New Customers
13874,135,6,1508.7,251.45,0,0,251.45,251.45,168,5,33,13.411764705882351,0.0355029585798816,304,3,New Customers
13875,18,9,3027.58,336.3977777777778,1,0,408.9985714285714,378.4475,335,8,114,10.578313253012048,0.0267857142857142,353,3,New Customers
13877,101,2,332.44,166.22,0,0,166.22,166.22,219,2,20,18.5,0.009090909090909,320,3,New Customers
13878,179,3,1191.53,397.1766666666667,0,0,397.1766666666667,397.1766666666667,56,3,59,6.816901408450704,0.0526315789473684,235,4,At Risk
13879,276,1,395.5,395.5,0,1,395.5,395.5,0,1,25,8.16,1.0,276,4,At Risk
13880,39,4,1074.09,268.5225,0,0,268.52250000000004,268.52250000000004,153,4,46,11.948275862068966,0.0259740259740259,193,3,New Customers
13881,6,23,28019.58,1218.2426086956525,1,0,1739.7114285714283,1751.22375,270,9,148,70.40143369175627,0.084870848708487,276,1,Loyal
13883,34,10,3885.54,388.554,1,0,491.36285714285714,431.7266666666667,327,8,136,12.344827586206897,0.0304878048780487,362,1,Loyal
13884,7,5,1100.88,220.176,0,0,275.22,275.22,93,2,87,3.793893129770992,0.0531914893617021,101,3,New Customers
13888,35,5,1563.42,312.684,0,0,521.14,521.14,170,3,96,4.479166666666667,0.0292397660818713,206,3,New Customers
13889,13,5,1574.3300000000002,314.86600000000004,0,0,314.866,314.866,303,5,50,12.25,0.0164473684210526,317,3,New Customers
13890,5,4,1043.57,260.8925,0,0,260.8925,260.8925,358,4,48,8.904761904761905,0.011142061281337,364,3,New Customers
13891,9,3,863.56,287.8533333333333,0,1,287.8533333333333,287.8533333333333,203,3,97,4.79,0.0147058823529411,213,3,New Customers
