ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2010-05-09,22501.62387562508,2163.8486081798424,30265.11918348982,22501.62387562508,22501.62387562508,-0.25305442013545,-0.25305442013545,-0.25305442013545,-0.2598611598961951,-0.2598611598961951,-0.2598611598961951,0.006806739760745126,0.006806739760745126,0.006806739760745126,0.0,0.0,0.0,16807.488493672776
2010-05-10,22510.465576542178,10257.3215090658,40265.015149047395,22510.465576542178,22510.465576542178,0.1178071374429007,0.1178071374429007,0.1178071374429007,0.11358457262886987,0.11358457262886987,0.11358457262886987,0.004222564814030813,0.004222564814030813,0.004222564814030813,0.0,0.0,0.0,25162.359088621564
2010-05-11,22519.307277459277,15415.004326799406,44355.036931157294,22519.307277459277,22519.307277459277,0.34027002866115613,0.34027002866115613,0.34027002866115613,0.34179189745331445,0.34179189745331445,0.34179189745331445,-0.0015218687921583207,-0.0015218687921583207,-0.0015218687921583207,0.0,0.0,0.0,30181.952610189728
2010-05-12,22528.148978376375,13381.68781751102,41126.49315738999,22528.148978376375,22528.148978376375,0.20474276815028325,0.20474276815028325,0.20474276815028325,0.21484176143300543,0.21484176143300543,0.21484176143300543,-0.01009899328272218,-0.01009899328272218,-0.01009899328272218,0.0,0.0,0.0,27140.624561511133
2010-05-13,22536.990679293474,20016.90473708287,49510.35996949782,22536.990679293474,22536.990679293474,0.5061342021571114,0.5061342021571114,0.5061342021571114,0.5272453149995164,0.5272453149995164,0.5272453149995164,-0.02111111284240505,-0.02111111284240505,-0.02111111284240505,0.0,0.0,0.0,33943.73247577993
2010-05-14,22545.832380210573,9091.337904541191,37287.25410470593,22545.832380210573,22545.832380210573,0.006844397809978114,0.006844397809978114,0.006844397809978114,0.04094800281483427,0.04094800281483427,0.04094800281483427,-0.03410360500485615,-0.03410360500485615,-0.03410360500485615,0.0,0.0,0.0,22700.14502597782
2010-05-15,22554.674081127672,-15540.000288135065,12557.073834994144,22554.674081127672,22554.674081127672,-1.027129946959754,-1.027129946959754,-1.027129946959754,-0.978550389434805,-0.978550389434805,-0.978550389434805,-0.04857955752494893,-0.04857955752494893,-0.04857955752494893,0.0,0.0,0.0,-611.9071115155299
2010-05-16,22563.51578204477,1780.235798948312,29845.71497597099,22563.51578204477,22563.51578204477,-0.3238765473986521,-0.3238765473986521,-0.3238765473986521,-0.25986115989741587,-0.25986115989741587,-0.25986115989741587,-0.06401538750123625,-0.06401538750123625,-0.06401538750123625,0.0,0.0,0.0,15255.722193381112
2010-05-17,22572.35748296187,9470.576973915846,37282.71136405137,22572.35748296187,22572.35748296187,0.03370760638459208,0.03370760638459208,0.03370760638459208,0.11358457262960547,0.11358457262960547,0.11358457262960547,-0.07987696624501339,-0.07987696624501339,-0.07987696624501339,0.0,0.0,0.0,23333.21762416985
2010-05-18,22581.19918387897,13946.008153800072,42949.300477504585,22581.19918387897,22581.19918387897,0.2461561328907228,0.2461561328907228,0.2461561328907228,0.3417918974529653,0.3417918974529653,0.3417918974529653,-0.09563576456224247,-0.09563576456224247,-0.09563576456224247,0.0,0.0,0.0,28139.699851017765
2010-05-19,22590.040884796068,11140.456148491769,38831.07282624028,22590.040884796068,22590.040884796068,0.1040572225747849,0.1040572225747849,0.1040572225747849,0.21484176143469064,0.21484176143469064,0.21484176143469064,-0.11078453885990573,-0.11078453885990573,-0.11078453885990573,0.0,0.0,0.0,24940.697797118784
2010-05-20,22598.882585713167,17404.82084607903,46244.587331642346,22598.882585713167,22598.882585713167,0.40239321653347,0.40239321653347,0.40239321653347,0.5272453149991992,0.5272453149991992,0.5272453149991992,-0.1248520984657292,-0.1248520984657292,-0.1248520984657292,0.0,0.0,0.0,31692.51963944051
2010-05-21,22607.724286630262,6925.161726202468,35092.57856299448,22607.724286630262,22607.724286630262,-0.09646872521500108,-0.09646872521500108,-0.09646872521500108,0.040948002815316825,0.040948002815316825,0.040948002815316825,-0.1374167280303179,-0.1374167280303179,-0.1374167280303179,0.0,0.0,0.0,20426.78594468682
2010-05-22,22616.56598754736,-16408.80355758079,11890.062699367492,22616.56598754736,22616.56598754736,-1.1266682741394167,-1.1266682741394167,-1.1266682741394167,-0.9785503894351455,-0.9785503894351455,-0.9785503894351455,-0.14811788470427123,-0.14811788470427123,-0.14811788470427123,0.0,0.0,0.0,-2864.801380602857
2010-05-23,22625.40768846446,-266.52849516960214,27564.136251742348,22625.40768846446,22625.40768846446,-0.4165270063554345,-0.4165270063554345,-0.4165270063554345,-0.25986115989688596,-0.25986115989688596,-0.25986115989688596,-0.15666584645854847,-0.15666584645854847,-0.15666584645854847,0.0,0.0,0.0,13201.314356417128
2010-05-24,22634.24938938156,7615.178647465145,35668.307949289985,22634.24938938156,22634.24938938156,-0.049264480989386544,-0.049264480989386544,-0.049264480989386544,0.1135845726295184,0.1135845726295184,0.1135845726295184,-0.16284905361890495,-0.16284905361890495,-0.16284905361890495,0.0,0.0,0.0,21519.18484062934
2010-05-25,22643.091090298658,12835.125518352277,41467.30726115902,22643.091090298658,22643.091090298658,0.17525293910328066,0.17525293910328066,0.17525293910328066,0.34179189745261607,0.34179189745261607,0.34179189745261607,-0.1665389583493354,-0.1665389583493354,-0.1665389583493354,0.0,0.0,0.0,26611.359354256805
2010-05-26,22651.932791215757,9465.44443315135,36685.116850291815,22651.932791215757,22651.932791215757,0.04714948724473063,0.04714948724473063,0.04714948724473063,0.21484176143335226,0.21484176143335226,0.21484176143335226,-0.16769227418862162,-0.16769227418862162,-0.16769227418862162,0.0,0.0,0.0,23719.959807423682
2010-05-27,22660.774492132856,15357.232354465983,44426.5054131536,22660.774492132856,22660.774492132856,0.3608947175718049,0.3608947175718049,0.3608947175718049,0.5272453150002154,0.5272453150002154,0.5272453150002154,-0.16635059742841052,-0.16635059742841052,-0.16635059742841052,0.0,0.0,0.0,30838.928302429504
2010-05-28,22669.616193049955,6222.059789026213,33604.31322659936,22669.616193049955,22669.616193049955,-0.1216894488920201,-0.1216894488920201,-0.1216894488920201,0.04094800281586758,0.04094800281586758,0.04094800281586758,-0.16263745170788768,-0.16263745170788768,-0.16263745170788768,0.0,0.0,0.0,19910.963091924088
2010-05-29,22678.457893967054,-17883.389921178423,11035.007887343281,22678.457893967054,22678.457893967054,-1.1353032737102358,-1.1353032737102358,-1.1353032737102358,-0.9785503894354858,-0.9785503894354858,-0.9785503894354858,-0.15675288427474998,-0.15675288427474998,-0.15675288427474998,0.0,0.0,0.0,-3068.469595753481
2010-05-30,22687.299594884153,270.88528827729533,27780.978756967957,22687.299594884153,22687.299594884153,-0.4088269745267824,-0.4088269745267824,-0.4088269745267824,-0.25986115989608194,-0.25986115989608194,-0.25986115989608194,-0.14896581463070044,-0.14896581463070044,-0.14896581463070044,0.0,0.0,0.0,13412.119541324968
2010-05-31,22696.14129580125,8729.917038508886,36338.25526903676,22696.14129580125,22696.14129580125,-0.026019828975402365,-0.026019828975402365,-0.026019828975402365,0.1135845726298427,0.1135845726298427,0.1135845726298427,-0.13960440160524507,-0.13960440160524507,-0.13960440160524507,0.0,0.0,0.0,22105.591580882938
2010-06-01,22704.982986117117,13819.430579267451,40004.626194401855,22704.982986117117,22704.982986117117,0.21274714607531825,0.21274714607531825,0.21274714607531825,0.34179189745308897,0.34179189745308897,0.34179189745308897,-0.12904475137777072,-0.12904475137777072,-0.12904475137777072,0.0,0.0,0.0,27535.40331810219
2010-06-02,22713.824676432978,11317.49447932713,40315.423961725995,22713.824676432978,22713.824676432978,0.09714342645520418,0.09714342645520418,0.09714342645520418,0.21484176143386624,0.21484176143386624,0.21484176143386624,-0.11769833497866206,-0.11769833497866206,-0.11769833497866206,0.0,0.0,0.0,24920.323433404446
2010-06-03,22722.66636674884,17153.208996366815,46296.547808617404,22722.66636674884,22722.66636674884,0.4212467969408976,0.4212467969408976,0.4212467969408976,0.5272453150011305,0.5272453150011305,0.5272453150011305,-0.1059985180602328,-0.1059985180602328,-0.1059985180602328,0.0,0.0,0.0,32294.516791698454
2010-06-04,22731.508057064704,7114.777305267413,35626.55176796568,22731.508057064704,22731.508057064704,-0.05343862450277628,-0.05343862450277628,-0.05343862450277628,0.040948002814319984,0.040948002814319984,0.040948002814319984,-0.09438662731709627,-0.09438662731709627,-0.09438662731709627,0.0,0.0,0.0,21516.76753362139
2010-06-05,22740.349747380566,-16141.36488782808,13085.206011594353,22740.349747380566,22740.349747380566,-1.0618483757765582,-1.0618483757765582,-1.0618483757765582,-0.9785503894358262,-0.9785503894358262,-0.9785503894358262,-0.08329798634073199,-0.08329798634073199,-0.08329798634073199,0.0,0.0,0.0,-1406.453696466354
2010-06-06,22749.191437696427,1759.4516794649808,30127.74276902568,22749.191437696427,22749.191437696427,-0.33300950868144175,-0.33300950868144175,-0.33300950868144175,-0.25986115989730274,-0.25986115989730274,-0.25986115989730274,-0.07314834878413903,-0.07314834878413903,-0.07314834878413903,0.0,0.0,0.0,15173.494374129079
2010-06-07,22758.03312801229,10923.611500462523,38273.90992723822,22758.03312801229,22758.03312801229,0.0492634338308898,0.0492634338308898,0.0492634338308898,0.11358457262912053,0.11358457262912053,0.11358457262912053,-0.06432113879823073,-0.06432113879823073,-0.06432113879823073,0.0,0.0,0.0,23879.171987135316
2010-06-08,22766.874818328153,13743.936428030016,42641.39350625697,22766.874818328153,22766.874818328153,0.284636019002683,0.284636019002683,0.284636019002683,0.34179189745273963,0.34179189745273963,0.34179189745273963,-0.05715587845005672,-0.05715587845005672,-0.05715587845005672,0.0,0.0,0.0,29247.14743174951
2010-06-09,22775.716508644015,10914.42240935882,40922.819933157436,22775.716508644015,22775.716508644015,0.16290362111998669,0.16290362111998669,0.16290362111998669,0.21484176143438022,0.21484176143438022,0.21484176143438022,-0.05193814031439352,-0.05193814031439352,-0.05193814031439352,0.0,0.0,0.0,26485.963201504383
2010-06-10,22784.558198959876,19996.42247524952,48199.69136085407,22784.558198959876,22784.558198959876,0.47835400297152186,0.47835400297152186,0.47835400297152186,0.5272453149995809,0.5272453149995809,0.5272453149995809,-0.048891312028059075,-0.048891312028059075,-0.048891312028059075,0.0,0.0,0.0,33683.64281936994
2010-06-11,22793.399889275737,8756.082923750777,36810.89542090987,22793.399889275737,22793.399889275737,-0.007222397173783868,-0.007222397173783868,-0.007222397173783868,0.04094800281893117,0.04094800281893117,0.04094800281893117,-0.04817039999271503,-0.04817039999271503,-0.04817039999271503,0.0,0.0,0.0,22628.776902334506
2010-06-12,22802.2415795916,-14503.792791359198,13680.174563796056,22802.2415795916,22802.2415795916,-1.0284084229644495,-1.0284084229644495,-1.0284084229644495,-0.9785503894349836,-0.9785503894349836,-0.9785503894349836,-0.04985803352946569,-0.04985803352946569,-0.04985803352946569,0.0,0.0,0.0,-647.7757233305941
2010-06-13,22811.083269907464,1491.1614679795073,29562.217536136806,22811.083269907464,22811.083269907464,-0.3138239206101515,-0.3138239206101515,-0.3138239206101515,-0.25986115989663583,-0.25986115989663583,-0.25986115989663583,-0.0539627607135157,-0.0539627607135157,-0.0539627607135157,0.0,0.0,0.0,15652.419684780469
2010-06-14,22819.924960223325,9838.023966944826,38786.86562315321,22819.924960223325,22819.924960223325,0.05316491757125194,0.05316491757125194,0.05316491757125194,0.1135845726290334,0.1135845726290334,0.1135845726290334,-0.060419655057781456,-0.060419655057781456,-0.060419655057781456,0.0,0.0,0.0,24033.14438971575
2010-06-15,22828.766650539186,15093.698683892186,42763.54836466088,22828.766650539186,22828.766650539186,0.2726987170380867,0.2726987170380867,0.2726987170380867,0.34179189745326877,0.34179189745326877,0.34179189745326877,-0.06909318041518207,-0.06909318041518207,-0.06909318041518207,0.0,0.0,0.0,29054.142027703085
2010-06-16,22837.60834085505,11590.271203222026,40381.99935147166,22837.60834085505,22837.60834085505,0.13505956928955645,0.13505956928955645,0.13505956928955645,0.2148417614348942,0.2148417614348942,0.2148417614348942,-0.07978219214533774,-0.07978219214533774,-0.07978219214533774,0.0,0.0,0.0,25922.045886974516
2010-06-17,22846.450031170913,18398.223498801708,47423.78810255013,22846.450031170913,22846.450031170913,0.43501842713454986,0.43501842713454986,0.43501842713454986,0.527245315000597,0.527245315000597,0.527245315000597,-0.0922268878660472,-0.0922268878660472,-0.0922268878660472,0.0,0.0,0.0,32785.07678933897
2010-06-18,22855.291721486774,6795.359827782546,36480.71261861438,22855.291721486774,22855.291721486774,-0.0651694601276009,-0.0651694601276009,-0.0651694601276009,0.04094800281738353,0.04094800281738353,0.04094800281738353,-0.10611746294498445,-0.10611746294498445,-0.10611746294498445,0.0,0.0,0.0,21365.824698938653
2010-06-19,22864.13341180264,-16658.804470838015,11182.908369340807,22864.13341180264,22864.13341180264,-1.0996545654563739,-1.0996545654563739,-1.0996545654563739,-0.978550389435324,-0.978550389435324,-0.978550389435324,-0.12110417602104988,-0.12110417602104988,-0.12110417602104988,0.0,0.0,0.0,-2278.5152796897505
2010-06-20,22872.9751021185,-1043.9022910493393,28815.531404740017,22872.9751021185,22872.9751021185,-0.39666964964681706,-0.39666964964681706,-0.39666964964681706,-0.2598611598959688,-0.2598611598959688,-0.2598611598959688,-0.13680848975084828,-0.13680848975084828,-0.13680848975084828,0.0,0.0,0.0,13799.960081980786
2010-06-21,22881.81679243436,8149.859245176077,37648.21612745935,22881.81679243436,22881.81679243436,-0.03925035017493425,-0.03925035017493425,-0.03925035017493425,0.11358457262976906,0.11358457262976906,0.11358457262976906,-0.15283492280470332,-0.15283492280470332,-0.15283492280470332,0.0,0.0,0.0,21983.697470692623
2010-06-22,22890.658482750227,12476.32118320203,41099.09460617237,22890.658482750227,22890.658482750227,0.17300866575645424,0.17300866575645424,0.17300866575645424,0.34179189745245236,0.34179189745245236,0.34179189745245236,-0.16878323169599813,-0.16878323169599813,-0.16878323169599813,0.0,0.0,0.0,26850.940765137504
2010-06-23,22899.500173066088,8576.44007729968,38058.8955749683,22899.500173066088,22899.500173066088,0.03058122568348058,0.03058122568348058,0.03058122568348058,0.21484176143355577,0.21484176143355577,0.21484176143355577,-0.18426053575007517,-0.18426053575007517,-0.18426053575007517,0.0,0.0,0.0,23599.794955897523
2010-06-24,22908.341864508628,15407.491550156827,44030.170860137674,22908.341864508628,22908.341864508628,0.328352309546713,0.328352309546713,0.328352309546713,0.5272453150002798,0.5272453150002798,0.5272453150002798,-0.19889300545356678,-0.19889300545356678,-0.19889300545356678,0.0,0.0,0.0,30430.348823605687
2010-06-25,22917.18355595117,4541.50892434789,33731.13383446038,22917.18355595117,22917.18355595117,-0.17138875043021462,-0.17138875043021462,-0.17138875043021462,0.0409480028168851,0.0409480028168851,0.0409480028168851,-0.21233675324709972,-0.21233675324709972,-0.21233675324709972,0.0,0.0,0.0,18989.436102916836
2010-06-26,22926.025247393714,-18701.854897439156,9333.762321159857,22926.025247393714,22926.025247393714,-1.2028379852600928,-1.2028379852600928,-1.2028379852600928,-0.978550389435006,-0.978550389435006,-0.978550389435006,-0.2242875958250868,-0.2242875958250868,-0.2242875958250868,0.0,0.0,0.0,-4650.268771203361
2010-06-27,22934.866938836254,-2493.156841577809,26237.663240534483,22934.866938836254,22934.866938836254,-0.4943505570470399,-0.4943505570470399,-0.4943505570470399,-0.2598611598953019,-0.2598611598953019,-0.2598611598953019,-0.234489397151738,-0.234489397151738,-0.234489397151738,0.0,0.0,0.0,11597.002691822814
2010-06-28,22943.708630278798,5071.250680216036,33451.13831120295,22943.708630278798,22943.708630278798,-0.12915617770091326,-0.12915617770091326,-0.12915617770091326,0.11358457262923449,0.11358457262923449,0.11358457262923449,-0.24274075033014775,-0.24274075033014775,-0.24274075033014775,0.0,0.0,0.0,19980.38692130853
2010-06-29,22952.550321721337,11558.336410174457,39215.23346821486,22952.550321721337,22952.550321721337,0.09289208489891052,0.09289208489891052,0.09289208489891052,0.34179189745298144,0.34179189745298144,0.34179189745298144,-0.2488998125540709,-0.2488998125540709,-0.2488998125540709,0.0,0.0,0.0,25084.66057485319
2010-06-30,22961.39201316388,8158.579856481138,36723.091767837635,22961.39201316388,22961.39201316388,-0.03804540736056157,-0.03804540736056157,-0.03804540736056157,0.2148417614340698,0.2148417614340698,0.2148417614340698,-0.25288716879463136,-0.25288716879463136,-0.25288716879463136,0.0,0.0,0.0,22087.816500457517
2010-07-01,22970.23370460642,16306.322165222708,43485.50691628617,22970.23370460642,22970.23370460642,0.27255865036377264,0.27255865036377264,0.27255865036377264,0.5272453149999626,0.5272453149999626,0.5272453149999626,-0.25468666463619,-0.25468666463619,-0.25468666463619,0.0,0.0,0.0,29230.969601674387
2010-07-02,22979.07539604896,4487.9028047782185,31679.18709977128,22979.07539604896,22979.07539604896,-0.21339621187802862,-0.21339621187802862,-0.21339621187802862,0.04094800281638668,0.04094800281638668,0.04094800281638668,-0.2543442146944153,-0.2543442146944153,-0.2543442146944153,0.0,0.0,0.0,18075.4277540725
2010-07-03,22987.917087491503,-19231.926472325635,7697.728821121686,22987.917087491503,22987.917087491503,-1.2305150476506574,-1.2305150476506574,-1.2305150476506574,-0.9785503894354802,-0.9785503894354802,-0.9785503894354802,-0.2519646582151774,-0.2519646582151774,-0.2519646582151774,0.0,0.0,0.0,-5299.060802812466
2010-07-04,22996.758778934047,-2004.1738058686792,25343.58081690594,22996.758778934047,22996.758778934047,-0.5075679555924879,-0.5075679555924879,-0.5075679555924879,-0.2598611598965227,-0.2598611598965227,-0.2598611598965227,-0.24770679569596515,-0.24770679569596515,-0.24770679569596515,0.0,0.0,0.0,11324.340940256894
2010-07-05,23005.60047037659,5468.296630672856,33906.426246894545,23005.60047037659,23005.60047037659,-0.12819222509911038,-0.12819222509911038,-0.12819222509911038,0.11358457262914742,0.11358457262914742,0.11358457262914742,-0.2417767977282578,-0.2417767977282578,-0.2417767977282578,0.0,0.0,0.0,20056.461356337877
2010-07-06,23014.44216181913,11746.012931900388,40317.48943521672,23014.44216181913,23014.44216181913,0.1073716695280106,0.1073716695280106,0.1073716695280106,0.3417918974526322,0.3417918974526322,0.3417918974526322,-0.23442022792462164,-0.23442022792462164,-0.23442022792462164,0.0,0.0,0.0,25485.54123998949
2010-07-07,23023.28385326167,8582.07315966878,37314.42220819906,23023.28385326167,23023.28385326167,-0.011071202765193008,-0.011071202765193008,-0.011071202765193008,0.2148417614334125,0.2148417614334125,0.2148417614334125,-0.22591296419860551,-0.22591296419860551,-0.22591296419860551,0.0,0.0,0.0,22768.388409401614
2010-07-08,23032.125544704213,15796.29403602929,44135.29416241482,23032.125544704213,23032.125544704213,0.31069397950936567,0.31069397950936567,0.31069397950936567,0.5272453149996454,0.5272453149996454,0.5272453149996454,-0.21655133549027974,-0.21655133549027974,-0.21655133549027974,0.0,0.0,0.0,30188.068286747683
2010-07-09,23040.967236146753,4931.448952413859,32143.52896773091,23040.967236146753,23040.967236146753,-0.16569381046983434,-0.16569381046983434,-0.16569381046983434,0.04094800281791841,0.04094800281791841,0.04094800281791841,-0.20664181328775275,-0.20664181328775275,-0.20664181328775275,0.0,0.0,0.0,19223.22157787899
2010-07-10,23049.808927589293,-18363.10723748385,10931.307751799004,23049.808927589293,23049.808927589293,-1.1750409977590637,-1.1750409977590637,-1.1750409977590637,-0.9785503894351623,-0.9785503894351623,-0.9785503894351623,-0.1964906083239014,-0.1964906083239014,-0.1964906083239014,0.0,0.0,0.0,-4034.6615528410034
2010-07-11,23058.650619031836,-1155.412091217884,25941.74755265399,23058.650619031836,23058.650619031836,-0.4462546822254499,-0.4462546822254499,-0.4462546822254499,-0.25986115989585573,-0.25986115989585573,-0.25986115989585573,-0.18639352232959416,-0.18639352232959416,-0.18639352232959416,0.0,0.0,0.0,12768.619814488111
2010-07-12,23067.49231047438,7218.054316231329,36586.975181537004,23067.49231047438,23067.49231047438,-0.06304182015250531,-0.06304182015250531,-0.06304182015250531,0.11358457262906038,0.11358457262906038,0.11358457262906038,-0.1766263927815657,-0.1766263927815657,-0.1766263927815657,0.0,0.0,0.0,21613.275608868153
2010-07-13,23076.33400191692,12596.02552717303,41241.431975107516,23076.33400191692,23076.33400191692,0.17435545183234535,0.17435545183234535,0.17435545183234535,0.34179189745228306,0.34179189745228306,0.34179189745228306,-0.16743644561993767,-0.16743644561993767,-0.16743644561993767,0.0,0.0,0.0,27099.81864345526
2010-07-14,23085.175693359462,10245.293780807171,38197.71364529935,23085.175693359462,23085.175693359462,0.055806923701836125,0.055806923701836125,0.055806923701836125,0.21484176143441658,0.21484176143441658,0.21484176143441658,-0.15903483773258045,-0.15903483773258045,-0.15903483773258045,0.0,0.0,0.0,24373.488331922257
2010-07-15,23094.017384802002,18549.050215126583,46778.491708002344,23094.017384802002,23094.017384802002,0.37565468629104437,0.37565468629104437,0.37565468629104437,0.5272453149995304,0.5272453149995304,0.5272453149995304,-0.15159062870848608,-0.15159062870848608,-0.15159062870848608,0.0,0.0,0.0,31769.393240689722
2010-07-16,23102.85906699849,6477.255422280502,35230.05728459131,23102.85906699849,23102.85906699849,-0.1042783685499655,-0.1042783685499655,-0.1042783685499655,0.04094800281637084,0.04094800281637084,0.04094800281637084,-0.14522637136633634,-0.14522637136633634,-0.14522637136633634,0.0,0.0,0.0,20693.73061465211
2010-07-17,23111.70074919498,-18727.96149467984,10040.927896521769,23111.70074919498,23111.70074919498,-1.1185658439449253,-1.1185658439449253,-1.1185658439449253,-0.9785503894355027,-0.9785503894355027,-0.9785503894355027,-0.14001545450942277,-0.14001545450942277,-0.14001545450942277,0.0,0.0,0.0,-2740.2583043308655
2010-07-18,23120.542431391466,-509.71395589678036,28020.63300812354,23120.542431391466,23120.542431391466,-0.39584243097767813,-0.39584243097767813,-0.39584243097767813,-0.2598611598953259,-0.2598611598953259,-0.2598611598953259,-0.1359812710823522,-0.1359812710823522,-0.1359812710823522,0.0,0.0,0.0,13968.450709826911
2010-07-19,23129.384113587952,8653.010691992855,37021.50213351607,23129.384113587952,23129.384113587952,-0.01951364975640202,-0.01951364975640202,-0.01951364975640202,0.11358457262874955,0.11358457262874955,0.11358457262874955,-0.13309822238515157,-0.13309822238515157,-0.13309822238515157,0.0,0.0,0.0,22678.045412914107
2010-07-20,23138.22579578444,13000.69853217175,42719.16514605925,23138.22579578444,23138.22579578444,0.21049739117710764,0.21049739117710764,0.21049739117710764,0.3417918974523449,0.3417918974523449,0.3417918974523449,-0.13129450627523725,-0.13129450627523725,-0.13129450627523725,0.0,0.0,0.0,28008.761962263925
2010-07-21,23147.067477980927,11303.335086522886,38904.95005386958,23147.067477980927,23147.067477980927,0.08438518502752868,0.08438518502752868,0.08438518502752868,0.2148417614337593,0.2148417614337593,0.2148417614337593,-0.13045657640623062,-0.13045657640623062,-0.13045657640623062,0.0,0.0,0.0,25100.337049955036
2010-07-22,23155.909160177413,19867.232076787805,46737.627452915694,23155.909160177413,23155.909160177413,0.3968102124892913,0.3968102124892913,0.3968102124892913,0.5272453149992131,0.5272453149992131,0.5272453149992131,-0.13043510250992188,-0.13043510250992188,-0.13043510250992188,0.0,0.0,0.0,32344.41039441014
2010-07-23,23164.750842373902,6635.672833098578,35438.26392000238,23164.750842373902,23164.750842373902,-0.09010420756085227,-0.09010420756085227,-0.09010420756085227,0.040948002814823276,0.040948002814823276,0.040948002814823276,-0.13105221037567555,-0.13105221037567555,-0.13105221037567555,0.0,0.0,0.0,21077.509324377217
2010-07-24,23173.592524570387,-15999.869502690131,11169.752750532165,23173.592524570387,23173.592524570387,-1.1106601256607078,-1.1106601256607078,-1.1106601256607078,-0.978550389435843,-0.978550389435843,-0.978550389435843,-0.13210973622486483,-0.13210973622486483,-0.13210973622486483,0.0,0.0,0.0,-2564.3926607789986
2010-07-25,23182.434206766873,102.33800478544967,27641.88845269372,23182.434206766873,23182.434206766873,-0.3932593549405007,-0.3932593549405007,-0.3932593549405007,-0.25986115989788616,-0.25986115989788616,-0.25986115989788616,-0.1333981950426145,-0.1333981950426145,-0.1333981950426145,0.0,0.0,0.0,14065.725084663134
2010-07-26,23191.275888963362,9057.397085844714,38025.96426293038,23191.275888963362,23191.275888963362,-0.02112156467238921,-0.02112156467238921,-0.02112156467238921,0.11358457262907384,0.11358457262907384,0.11358457262907384,-0.13470613730146305,-0.13470613730146305,-0.13470613730146305,0.0,0.0,0.0,22701.439855439403
2010-07-27,23200.117571159848,12136.12417932027,42100.12633852473,23200.117571159848,23200.117571159848,0.2059623432300616,0.2059623432300616,0.2059623432300616,0.34179189745287397,0.34179189745287397,0.34179189745287397,-0.13582955422281234,-0.13582955422281234,-0.13582955422281234,0.0,0.0,0.0,27978.46814932886
2010-07-28,23208.959253356334,9917.716155199543,39401.649200890744,23208.959253356334,23208.959253356334,0.07826077265416105,0.07826077265416105,0.07826077265416105,0.21484176143427336,0.21484176143427336,0.21484176143427336,-0.1365809887801123,-0.1365809887801123,-0.1365809887801123,0.0,0.0,0.0,25025.310337022944
2010-07-29,23217.800935552823,18121.58187612424,47180.221080380084,23217.800935552823,23217.800935552823,0.39044729681068246,0.39044729681068246,0.39044729681068246,0.5272453150001282,0.5272453150001282,0.5272453150001282,-0.13679801818944567,-0.13679801818944567,-0.13679801818944567,0.0,0.0,0.0,32283.128548727957
2010-07-30,23226.64261774931,6557.956689817777,34645.16724987466,23226.64261774931,23226.64261774931,-0.09540279059656864,-0.09540279059656864,-0.09540279059656864,0.040948002816355036,0.040948002816355036,0.040948002816355036,-0.13635079341292367,-0.13635079341292367,-0.13635079341292367,0.0,0.0,0.0,21010.756095826833
2010-07-31,23235.484299945794,-17706.058674368123,12046.744532563127,23235.484299945794,23235.484299945794,-1.1136987410786896,-1.1136987410786896,-1.1136987410786896,-0.9785503894356586,-0.9785503894356586,-0.9785503894356586,-0.13514835164303102,-0.13514835164303102,-0.13514835164303102,0.0,0.0,0.0,-2641.845313257494
2010-08-01,23244.325982142283,17.747054593642762,28857.34479487324,23244.325982142283,23244.325982142283,-0.3930046177732546,-0.3930046177732546,-0.3930046177732546,-0.2598611598973562,-0.2598611598973562,-0.2598611598973562,-0.13314345787589843,-0.13314345787589843,-0.13314345787589843,0.0,0.0,0.0,14109.198534133522
2010-08-02,23253.16766433877,9123.21456945623,37005.6866768171,23253.16766433877,23253.16766433877,-0.01675120765471777,-0.01675120765471777,-0.01675120765471777,0.11358457262939808,0.11358457262939808,0.11358457262939808,-0.13033578028411585,-0.13033578028411585,-0.13033578028411585,0.0,0.0,0.0,22863.64902416346
2010-08-03,23262.009346535255,14222.985587115656,42173.0990769363,23262.009346535255,23262.009346535255,0.21501863783994224,0.21501863783994224,0.21501863783994224,0.3417918974534031,0.3417918974534031,0.3417918974534031,-0.12677325961346084,-0.12677325961346084,-0.12677325961346084,0.0,0.0,0.0,28263.774909647273
2010-08-04,23270.851028731744,11355.974304429263,39532.57893602858,23270.851028731744,23270.851028731744,0.09229016793825127,0.09229016793825127,0.09229016793825127,0.21484176143478734,0.21484176143478734,0.21484176143478734,-0.12255159349653605,-0.12255159349653605,-0.12255159349653605,0.0,0.0,0.0,25418.521778239425
2010-08-05,23279.69271092823,19024.27002221383,48795.71787552299,23279.69271092823,23279.69271092823,0.409433494540396,0.409433494540396,0.409433494540396,0.5272453149986798,0.5272453149986798,0.5272453149986798,-0.11781182045828381,-0.11781182045828381,-0.11781182045828381,0.0,0.0,0.0,32811.17864939016
2010-08-06,23288.534393124715,7369.357026925174,35332.46705023538,23288.534393124715,23288.534393124715,-0.07178805061015019,-0.07178805061015019,-0.07178805061015019,0.040948002815856616,0.040948002815856616,0.040948002815856616,-0.11273605342600679,-0.11273605342600679,-0.11273605342600679,0.0,0.0,0.0,21616.695907474856
